order_number,line_item,order_date_key,stock_date_key,customer_key,product_key,territory_key,quantity
SO72471,1,20170608,20040309,26877,529,10,2
SO72471,2,20170608,20040507,26877,214,10,1
SO72491,2,20170608,20040522,27702,220,9,1
SO72491,1,20170608,20040516,27702,383,9,1
SO72441,5,20170608,20040505,19580,223,9,2
SO72441,3,20170608,20040329,19580,485,9,2
SO72441,1,20170608,20040317,19580,528,9,2
SO72441,2,20170608,20040522,19580,536,9,2
SO72441,4,20170608,20040430,19580,488,9,1
SO72486,1,20170608,20040223,22908,377,9,1
SO72486,3,20170608,20040502,22908,529,9,1
SO72486,2,20170608,20040213,22908,540,9,1
SO72493,1,20170608,20040213,14012,354,9,1
SO72493,4,20170608,20040408,14012,473,9,1
SO72493,3,20170608,20040417,14012,528,9,1
SO72493,2,20170608,20040417,14012,537,9,1
SO72481,2,20170608,20040413,15466,214,4,1
SO72481,1,20170608,20040402,15466,587,4,1
SO72476,2,20170608,20040515,11085,528,4,2
SO72476,3,20170608,20040430,11085,215,4,1
SO72476,1,20170608,20040404,11085,537,4,1
SO72500,2,20170608,20040402,24321,479,1,2
SO72500,1,20170608,20040312,24321,584,1,1
SO72455,4,20170608,20040503,23150,223,4,2
SO72455,2,20170608,20040322,23150,480,4,2
SO72455,3,20170608,20040426,23150,484,4,2
SO72455,1,20170608,20040516,23150,536,4,2
SO72496,2,20170608,20040414,28297,223,1,1
SO72496,1,20170608,20040424,28297,564,1,1
SO72446,1,20170608,20040212,14682,235,9,1
SO72495,3,20170608,20040509,13111,477,9,2
SO72495,4,20170608,20040214,13111,478,9,2
SO72495,2,20170608,20040423,13111,485,9,2
SO72495,1,20170608,20040514,13111,358,9,1
SO72495,5,20170608,20040404,13111,488,9,1
SO72459,3,20170608,20040428,18977,223,1,2
SO72459,2,20170608,20040318,18977,229,1,1
SO72459,1,20170608,20040327,18977,474,1,1
SO72468,1,20170608,20040424,25687,529,10,3
SO72468,2,20170608,20040331,25687,482,10,2
SO72469,3,20170608,20040504,20137,223,8,3
SO72469,1,20170608,20040221,20137,536,8,3
SO72469,2,20170608,20040513,20137,528,8,2
SO72469,4,20170608,20040504,20137,214,8,1
SO72464,3,20170608,20040424,14408,481,4,2
SO72464,1,20170608,20040406,14408,485,4,2
SO72464,2,20170608,20040505,14408,215,4,1
SO72440,1,20170608,20040404,13182,483,1,1
SO72511,2,20170608,20040306,13257,214,8,1
SO72511,1,20170608,20040518,13257,563,8,1
SO72489,2,20170608,20040327,16025,220,9,1
SO72489,3,20170608,20040325,16025,464,9,1
SO72489,1,20170608,20040220,16025,582,9,1
SO72477,3,20170608,20040325,11848,480,1,2
SO72477,2,20170608,20040415,11848,528,1,2
SO72477,1,20170608,20040410,11848,537,1,1
SO72460,3,20170608,20040330,18550,466,4,2
SO72460,1,20170608,20040301,18550,477,4,2
SO72460,2,20170608,20040227,18550,215,4,1
SO72487,1,20170608,20040328,22857,379,9,1
SO72501,1,20170608,20040219,21923,387,1,1
SO72454,1,20170608,20040428,11820,528,6,2
SO72454,2,20170608,20040429,11820,536,6,2
SO72480,1,20170608,20040324,18537,360,4,1
SO72492,2,20170608,20040414,13021,485,9,2
SO72492,3,20170608,20040228,13021,215,9,1
SO72492,1,20170608,20040502,13021,598,9,1
SO72490,2,20170608,20040421,26571,214,9,1
SO72490,1,20170608,20040313,26571,381,9,1
SO72452,1,20170608,20040311,11752,535,9,3
SO72452,3,20170608,20040301,11752,485,9,2
SO72452,2,20170608,20040427,11752,528,9,2
SO72508,2,20170608,20040421,25582,223,10,2
SO72508,3,20170608,20040417,25582,214,10,1
SO72508,1,20170608,20040314,25582,385,10,1
SO72465,2,20170608,20040226,13934,481,1,2
SO72465,1,20170608,20040222,13934,485,1,2
SO72463,2,20170608,20040411,15835,215,4,1
SO72463,3,20170608,20040426,15835,491,4,1
SO72463,1,20170608,20040403,15835,528,4,1
SO72474,1,20170608,20040420,16043,530,10,2
SO72474,2,20170608,20040316,16043,220,10,1
SO72445,1,20170608,20040416,19578,491,9,1
SO72498,2,20170608,20040331,23074,466,6,2
SO72498,3,20170608,20040523,23074,214,6,1
SO72498,1,20170608,20040306,23074,575,6,1
SO72494,3,20170608,20040504,17328,215,9,1
SO72494,2,20170608,20040413,17328,477,9,1
SO72494,1,20170608,20040501,17328,588,9,1
SO72453,2,20170608,20040224,26194,528,4,3
SO72453,4,20170608,20040311,26194,477,4,2
SO72453,5,20170608,20040506,26194,478,4,2
SO72453,1,20170608,20040519,26194,535,4,2
SO72453,3,20170608,20040305,26194,485,4,1
SO72478,3,20170608,20040225,13201,480,6,2
SO72478,4,20170608,20040211,13201,484,6,2
SO72478,2,20170608,20040310,13201,528,6,2
SO72478,1,20170608,20040314,13201,537,6,1
SO72488,2,20170608,20040311,22988,232,9,1
SO72488,1,20170608,20040504,22988,581,9,1
SO72513,1,20170608,20040219,28120,606,9,1
SO72442,4,20170608,20040305,18279,482,9,2
SO72442,3,20170608,20040522,18279,485,9,2
SO72442,2,20170608,20040504,18279,528,9,2
SO72442,1,20170608,20040213,18279,536,9,2
SO72510,3,20170608,20040218,25552,477,8,2
SO72510,2,20170608,20040504,25552,479,8,2
SO72510,1,20170608,20040224,25552,605,8,1
SO72512,1,20170608,20040425,15130,586,9,1
SO72507,1,20170608,20040321,22618,583,10,1
SO72458,1,20170608,20040402,21262,477,4,2
SO72458,2,20170608,20040322,21262,478,4,1
SO72458,3,20170608,20040408,21262,489,4,1
SO72457,1,20170608,20040318,14567,478,6,3
SO72457,2,20170608,20040304,14567,477,6,2
SO72504,2,20170608,20040426,18980,226,1,1
SO72504,1,20170608,20040427,18980,583,1,1
SO72479,2,20170608,20040509,18860,528,1,2
SO72479,4,20170608,20040304,18860,215,1,1
SO72479,1,20170608,20040508,18860,356,1,1
SO72479,3,20170608,20040313,18860,537,1,1
SO72443,2,20170608,20040215,12369,485,9,2
SO72443,1,20170608,20040304,12369,528,9,1
SO72509,3,20170608,20040224,28474,529,10,2
SO72509,2,20170608,20040518,28474,538,10,1
SO72509,1,20170608,20040224,28474,604,10,1
SO72467,1,20170608,20040406,18138,485,7,2
SO72467,2,20170608,20040302,18138,490,7,1
SO72483,1,20170608,20040219,18395,356,1,1
SO72483,2,20170608,20040514,18395,487,1,1
SO72497,1,20170608,20040218,26681,566,4,1
SO72567,5,20170609,20040229,15566,223,6,2
SO72567,3,20170609,20040217,15566,530,6,2
SO72567,4,20170609,20040327,15566,487,6,1
SO72567,2,20170609,20040317,15566,541,6,1
SO72567,1,20170609,20040412,15566,563,6,1
SO72547,2,20170609,20040320,18519,528,4,3
SO72547,4,20170609,20040506,18519,480,4,2
SO72547,1,20170609,20040411,18519,354,4,1
SO72547,3,20170609,20040216,18519,537,4,1
SO72523,1,20170609,20040328,25376,540,4,1
SO72538,2,20170609,20040330,16941,528,8,2
SO72538,1,20170609,20040404,16941,535,8,2
SO72538,3,20170609,20040401,16941,215,8,1
SO72542,3,20170609,20040306,12592,223,10,3
SO72542,1,20170609,20040419,12592,541,10,3
SO72542,2,20170609,20040414,12592,530,10,2
SO72515,3,20170609,20040311,17234,480,9,2
SO72515,1,20170609,20040416,17234,528,9,2
SO72515,2,20170609,20040520,17234,536,9,2
SO72546,3,20170609,20040303,18514,477,4,2
SO72546,2,20170609,20040501,18514,478,4,2
SO72546,1,20170609,20040323,18514,354,4,1
SO72546,4,20170609,20040319,18514,487,4,1
SO72528,3,20170609,20040219,24260,478,1,2
SO72528,1,20170609,20040327,24260,528,1,2
SO72528,2,20170609,20040427,24260,536,1,2
SO72573,1,20170609,20040516,21148,387,6,1
SO72573,2,20170609,20040211,21148,488,6,1
SO72518,1,20170609,20040504,12351,462,9,2
SO72566,2,20170609,20040315,15567,479,6,2
SO72566,1,20170609,20040517,15567,561,6,1
SO72571,2,20170609,20040221,23878,477,4,2
SO72571,3,20170609,20040403,23878,479,4,2
SO72571,4,20170609,20040216,23878,214,4,1
SO72571,1,20170609,20040521,23878,606,4,1
SO72536,2,20170609,20040213,17638,528,7,2
SO72536,1,20170609,20040411,17638,536,7,2
SO72536,3,20170609,20040421,17638,214,7,1
SO72519,4,20170609,20040510,19623,462,9,2
SO72519,2,20170609,20040507,19623,530,9,2
SO72519,1,20170609,20040416,19623,541,9,2
SO72519,3,20170609,20040415,19623,214,9,1
SO72533,1,20170609,20040221,15358,528,4,2
SO72533,2,20170609,20040427,15358,215,4,1
SO72551,3,20170609,20040318,20708,528,6,2
SO72551,1,20170609,20040220,20708,360,6,1
SO72551,2,20170609,20040512,20708,537,6,1
SO72521,2,20170609,20040424,15620,528,10,2
SO72521,1,20170609,20040307,15620,360,10,1
SO72521,5,20170609,20040420,15620,466,10,1
SO72521,4,20170609,20040221,15620,485,10,1
SO72521,3,20170609,20040318,15620,537,10,1
SO72554,2,20170609,20040325,18478,485,4,2
SO72554,1,20170609,20040322,18478,360,4,1
SO72554,3,20170609,20040317,18478,472,4,1
SO72537,1,20170609,20040328,14187,529,8,2
SO72537,2,20170609,20040221,14187,540,8,1
SO72524,1,20170609,20040519,26243,535,1,2
SO72524,2,20170609,20040411,26243,480,1,1
SO72565,2,20170609,20040402,28156,220,4,1
SO72565,1,20170609,20040312,28156,574,4,1
SO72530,3,20170609,20040424,20521,480,1,3
SO72530,2,20170609,20040311,20521,477,1,1
SO72530,1,20170609,20040430,20521,478,1,1
SO72530,4,20170609,20040404,20521,484,1,1
SO72549,3,20170609,20040419,13482,480,4,2
SO72549,2,20170609,20040329,13482,485,4,2
SO72549,1,20170609,20040312,13482,362,4,1
SO72525,3,20170609,20040320,19870,480,6,2
SO72525,2,20170609,20040304,19870,528,6,2
SO72525,1,20170609,20040412,19870,536,6,2
SO72531,1,20170609,20040222,16858,477,1,2
SO72529,1,20170609,20040417,20540,478,4,1
SO72563,2,20170609,20040325,26298,491,1,1
SO72563,1,20170609,20040517,26298,579,1,1
SO72514,2,20170609,20040324,24592,477,9,2
SO72514,3,20170609,20040224,24592,479,9,1
SO72514,1,20170609,20040501,24592,580,9,1
SO72527,3,20170609,20040327,11262,462,6,2
SO72527,2,20170609,20040307,11262,528,6,2
SO72527,1,20170609,20040413,11262,536,6,2
SO72527,4,20170609,20040226,11262,214,6,1
SO72520,4,20170609,20040516,19474,480,7,3
SO72520,3,20170609,20040227,19474,528,7,2
SO72520,2,20170609,20040428,19474,536,7,2
SO72520,1,20170609,20040418,19474,587,7,1
SO72580,2,20170609,20040411,12222,223,10,2
SO72580,3,20170609,20040423,12222,214,10,1
SO72580,1,20170609,20040519,12222,562,10,1
SO72581,2,20170609,20040314,14262,223,9,1
SO72581,1,20170609,20040217,14262,578,9,1
SO72552,2,20170609,20040410,18432,223,4,2
SO72552,3,20170609,20040326,18432,485,4,2
SO72552,1,20170609,20040419,18432,356,4,1
SO72541,2,20170609,20040419,23617,528,10,2
SO72541,1,20170609,20040212,23617,536,10,2
SO72576,1,20170609,20040311,19295,582,7,1
SO72564,2,20170609,20040328,28154,482,4,2
SO72564,1,20170609,20040212,28154,563,4,1
SO72577,2,20170609,20040318,22602,490,10,1
SO72577,1,20170609,20040309,22602,581,10,1
SO72548,4,20170609,20040220,15422,466,1,2
SO72548,2,20170609,20040422,15422,485,1,2
SO72548,3,20170609,20040518,15422,215,1,1
SO72548,1,20170609,20040425,15422,589,1,1
SO72540,1,20170609,20040420,22474,477,8,2
SO72540,2,20170609,20040215,22474,481,8,2
SO72539,4,20170609,20040217,23971,223,10,2
SO72539,2,20170609,20040428,23971,214,10,1
SO72539,3,20170609,20040517,23971,226,10,1
SO72539,1,20170609,20040524,23971,477,10,1
SO72561,3,20170609,20040307,16607,480,9,2
SO72561,2,20170609,20040328,16607,485,9,2
SO72561,1,20170609,20040228,16607,360,9,1
SO72532,1,20170609,20040422,16806,477,4,2
SO72532,2,20170609,20040409,16806,235,4,1
SO72522,2,20170609,20040327,28760,529,1,2
SO72522,1,20170609,20040504,28760,539,1,1
SO72562,1,20170609,20040409,17334,588,9,1
SO72575,2,20170609,20040403,26984,529,8,2
SO72575,3,20170609,20040211,26984,539,8,2
SO72575,4,20170609,20040423,26984,214,8,1
SO72575,1,20170609,20040512,26984,583,8,1
SO72572,2,20170609,20040215,22152,220,4,1
SO72572,3,20170609,20040227,22152,226,4,1
SO72572,1,20170609,20040520,22152,385,4,1
SO72568,2,20170609,20040503,24388,479,1,2
SO72568,4,20170609,20040509,24388,220,1,1
SO72568,3,20170609,20040308,24388,477,1,1
SO72568,1,20170609,20040218,24388,604,1,1
SO72559,3,20170609,20040514,27486,477,9,2
SO72559,2,20170609,20040406,27486,479,9,2
SO72559,4,20170609,20040405,27486,215,9,1
SO72559,1,20170609,20040416,27486,584,9,1
SO72578,2,20170609,20040317,14774,538,8,1
SO72578,1,20170609,20040415,14774,606,8,1
SO72558,1,20170609,20040511,27697,385,9,1
SO72544,3,20170609,20040304,11726,485,1,2
SO72544,2,20170609,20040311,11726,528,1,2
SO72544,5,20170609,20040402,11726,220,1,1
SO72544,4,20170609,20040319,11726,473,1,1
SO72544,1,20170609,20040229,11726,537,1,1
SO72560,2,20170609,20040428,27715,539,9,2
SO72560,1,20170609,20040221,27715,381,9,1
SO72560,3,20170609,20040302,27715,480,9,1
SO72526,1,20170609,20040425,12916,536,6,2
SO72535,2,20170609,20040414,20773,223,6,3
SO72535,1,20170609,20040219,20773,485,6,2
SO72569,2,20170609,20040304,23873,529,4,2
SO72569,4,20170609,20040518,23873,473,4,1
SO72569,3,20170609,20040514,23873,538,4,1
SO72569,1,20170609,20040328,23873,605,4,1
SO72570,1,20170609,20040426,23895,584,1,1
SO72555,2,20170609,20040302,18457,529,9,2
SO72555,3,20170609,20040325,18457,539,9,2
SO72555,4,20170609,20040421,18457,215,9,1
SO72555,1,20170609,20040318,18457,387,9,1
SO72555,5,20170609,20040301,18457,471,9,1
SO72579,2,20170609,20040407,24057,215,7,1
SO72579,1,20170609,20040519,24057,605,7,1
SO72550,1,20170609,20040410,18420,362,4,1
SO72550,2,20170609,20040409,18420,483,4,1
SO72557,3,20170609,20040313,27696,223,9,1
SO72557,1,20170609,20040425,27696,387,9,1
SO72557,2,20170609,20040322,27696,489,9,1
SO72574,3,20170609,20040508,19357,466,8,2
SO72574,2,20170609,20040301,19357,490,8,1
SO72574,1,20170609,20040430,19357,583,8,1
SO72517,1,20170609,20040411,13668,484,9,2
SO72543,3,20170609,20040515,24216,223,10,2
SO72543,1,20170609,20040210,24216,477,10,2
SO72543,2,20170609,20040318,24216,215,10,1
SO72556,3,20170609,20040521,18461,462,9,2
SO72556,2,20170609,20040514,18461,539,9,2
SO72556,1,20170609,20040315,18461,385,9,1
SO72516,1,20170609,20040303,24376,477,9,3
SO72545,3,20170609,20040310,16229,528,1,2
SO72545,2,20170609,20040326,16229,535,1,2
SO72545,4,20170609,20040305,16229,480,1,1
SO72545,1,20170609,20040321,16229,597,1,1
SO72534,1,20170609,20040229,14764,528,4,2
SO72534,2,20170609,20040302,14764,480,4,1
SO72609,3,20170610,20040407,20202,477,6,3
SO72609,1,20170610,20040417,20202,485,6,3
SO72609,4,20170610,20040308,20202,223,6,2
SO72609,2,20170610,20040304,20202,478,6,2
SO72620,3,20170610,20040401,18428,480,1,2
SO72620,1,20170610,20040327,18428,362,1,1
SO72620,2,20170610,20040318,18428,537,1,1
SO72626,2,20170610,20040510,15575,474,9,1
SO72626,1,20170610,20040316,15575,588,9,1
SO72612,1,20170610,20040423,16189,530,10,2
SO72612,2,20170610,20040214,16189,220,10,1
SO72624,3,20170610,20040311,16623,528,9,3
SO72624,4,20170610,20040223,16623,215,9,1
SO72624,1,20170610,20040517,16623,356,9,1
SO72624,2,20170610,20040526,16623,537,9,1
SO72584,1,20170610,20040327,24891,528,9,2
SO72601,1,20170610,20040417,11501,539,6,2
SO72587,4,20170610,20040221,20931,480,10,2
SO72587,5,20170610,20040316,20931,484,10,2
SO72587,2,20170610,20040305,20931,529,10,2
SO72587,1,20170610,20040420,20931,375,10,1
SO72587,3,20170610,20040525,20931,540,10,1
SO72617,2,20170610,20040331,15503,528,1,2
SO72617,3,20170610,20040524,15503,536,1,2
SO72617,4,20170610,20040301,15503,220,1,1
SO72617,1,20170610,20040517,15503,587,1,1
SO72618,1,20170610,20040229,13724,358,4,1
SO72604,3,20170610,20040227,20433,462,1,2
SO72604,2,20170610,20040413,20433,477,1,2
SO72604,1,20170610,20040501,20433,478,1,2
SO72604,4,20170610,20040310,20433,215,1,1
SO72596,1,20170610,20040424,11503,480,4,2
SO72640,2,20170610,20040216,13638,220,9,1
SO72640,1,20170610,20040214,13638,574,9,1
SO72592,3,20170610,20040308,22800,528,7,2
SO72592,1,20170610,20040227,22800,352,7,1
SO72592,2,20170610,20040417,22800,537,7,1
SO72595,2,20170610,20040423,16259,220,7,1
SO72595,1,20170610,20040313,16259,600,7,1
SO72613,1,20170610,20040421,13533,530,10,2
SO72613,2,20170610,20040523,13533,541,10,2
SO72613,3,20170610,20040412,13533,214,10,1
SO72631,3,20170610,20040422,22245,479,1,3
SO72631,2,20170610,20040301,22245,477,1,2
SO72631,1,20170610,20040222,22245,387,1,1
SO72631,4,20170610,20040317,22245,491,1,1
SO72582,2,20170610,20040405,21390,480,9,2
SO72582,1,20170610,20040214,21390,536,9,2
SO72635,1,20170610,20040309,19108,581,1,1
SO72614,1,20170610,20040324,12530,528,6,2
SO72614,3,20170610,20040421,12530,214,6,1
SO72614,2,20170610,20040523,12530,537,6,1
SO72622,3,20170610,20040502,27698,464,9,2
SO72622,2,20170610,20040507,27698,215,9,1
SO72622,1,20170610,20040417,27698,383,9,1
SO72599,3,20170610,20040218,11194,462,4,2
SO72599,1,20170610,20040407,11194,529,4,2
SO72599,2,20170610,20040227,11194,214,4,1
SO72630,4,20170610,20040508,24325,480,4,2
SO72630,3,20170610,20040312,24325,529,4,2
SO72630,2,20170610,20040524,24325,538,4,2
SO72630,1,20170610,20040226,24325,605,4,1
SO72616,3,20170610,20040430,20012,477,4,2
SO72616,2,20170610,20040402,20012,478,4,2
SO72616,1,20170610,20040318,20012,598,4,1
SO72634,3,20170610,20040508,19156,480,1,2
SO72634,2,20170610,20040403,19156,539,1,1
SO72634,1,20170610,20040512,19156,581,1,1
SO72593,3,20170610,20040516,17778,223,7,2
SO72593,1,20170610,20040311,17778,358,7,1
SO72593,2,20170610,20040318,17778,483,7,1
SO72633,2,20170610,20040309,21928,229,4,1
SO72633,1,20170610,20040526,21928,387,4,1
SO72628,3,20170610,20040324,26285,223,1,2
SO72628,2,20170610,20040327,26285,477,1,2
SO72628,4,20170610,20040501,26285,479,1,2
SO72628,1,20170610,20040331,26285,578,1,1
SO72602,1,20170610,20040305,26072,535,4,2
SO72610,4,20170610,20040520,14177,484,7,3
SO72610,3,20170610,20040321,14177,480,7,2
SO72610,1,20170610,20040426,14177,529,7,2
SO72610,2,20170610,20040313,14177,540,7,1
SO72606,3,20170610,20040329,18993,223,4,2
SO72606,2,20170610,20040317,18993,226,4,1
SO72606,1,20170610,20040416,18993,474,4,1
SO72621,2,20170610,20040415,21055,481,8,1
SO72621,1,20170610,20040416,21055,566,8,1
SO72583,3,20170610,20040430,19961,529,9,2
SO72583,1,20170610,20040301,19961,538,9,2
SO72583,2,20170610,20040229,19961,473,9,1
SO72623,3,20170610,20040320,27713,462,9,2
SO72623,4,20170610,20040522,27713,479,9,2
SO72623,1,20170610,20040517,27713,385,9,1
SO72623,2,20170610,20040501,27713,477,9,1
SO72600,4,20170610,20040216,27390,477,1,3
SO72600,3,20170610,20040301,27390,479,1,2
SO72600,1,20170610,20040430,27390,530,1,2
SO72600,2,20170610,20040316,27390,541,1,1
SO72586,1,20170610,20040501,17059,489,9,1
SO72585,1,20170610,20040303,23308,530,9,2
SO72611,3,20170610,20040221,25302,223,8,2
SO72611,2,20170610,20040307,25302,529,8,2
SO72611,1,20170610,20040502,25302,538,8,2
SO72611,4,20170610,20040212,25302,215,8,1
SO72597,1,20170610,20040316,12963,223,1,2
SO72632,3,20170610,20040229,21926,466,1,2
SO72632,1,20170610,20040309,21926,385,1,1
SO72632,2,20170610,20040419,21926,489,1,1
SO72598,1,20170610,20040524,28337,530,1,2
SO72598,2,20170610,20040421,28337,487,1,1
SO72588,3,20170610,20040506,22836,528,8,2
SO72588,1,20170610,20040316,22836,360,8,1
SO72588,2,20170610,20040328,22836,537,8,1
SO72605,1,20170610,20040416,19878,475,4,1
SO72627,2,20170610,20040315,26645,223,4,2
SO72627,1,20170610,20040423,26645,565,4,1
SO72591,2,20170610,20040401,21542,220,7,1
SO72591,1,20170610,20040401,21542,358,7,1
SO72608,1,20170610,20040505,16748,477,4,2
SO72608,2,20170610,20040415,16748,491,4,1
SO72594,3,20170610,20040428,19340,528,8,3
SO72594,5,20170610,20040520,19340,485,8,2
SO72594,4,20170610,20040322,19340,223,8,1
SO72594,1,20170610,20040325,19340,356,8,1
SO72594,2,20170610,20040222,19340,537,8,1
SO72629,3,20170610,20040506,15889,477,6,2
SO72629,2,20170610,20040427,15889,479,6,2
SO72629,4,20170610,20040512,15889,220,6,1
SO72629,1,20170610,20040314,15889,575,6,1
SO72590,2,20170610,20040507,19454,485,8,2
SO72590,1,20170610,20040414,19454,356,8,1
SO72590,3,20170610,20040525,19454,489,8,1
SO72607,1,20170610,20040212,15412,528,4,3
SO72639,2,20170610,20040330,13134,215,9,1
SO72639,1,20170610,20040213,13134,577,9,1
SO72636,2,20170610,20040405,14731,214,4,1
SO72636,1,20170610,20040322,14731,582,4,1
SO72637,2,20170610,20040515,29392,482,10,2
SO72637,1,20170610,20040513,29392,576,10,1
SO72619,2,20170610,20040520,18422,485,4,2
SO72619,3,20170610,20040214,18422,220,4,1
SO72619,1,20170610,20040301,18422,360,4,1
SO72589,2,20170610,20040320,26388,220,7,1
SO72589,1,20170610,20040430,26388,356,7,1
SO72625,3,20170610,20040317,14048,477,9,2
SO72625,1,20170610,20040401,14048,362,9,1
SO72625,2,20170610,20040330,14048,478,9,1
SO72615,4,20170610,20040222,15761,466,6,2
SO72615,1,20170610,20040403,15761,528,6,2
SO72615,3,20170610,20040516,15761,215,6,1
SO72615,2,20170610,20040422,15761,537,6,1
SO72647,2,20170611,20040511,19952,477,9,2
SO72647,1,20170611,20040501,19952,479,9,2
SO72686,2,20170611,20040418,11676,480,3,2
SO72686,1,20170611,20040331,11676,537,3,1
SO72653,1,20170611,20040312,17780,352,7,1
SO72715,4,20170611,20040226,22008,223,6,2
SO72715,3,20170611,20040509,22008,477,6,2
SO72715,2,20170611,20040309,22008,479,6,2
SO72715,1,20170611,20040422,22008,604,6,1
SO72675,3,20170611,20040229,19939,223,10,2
SO72675,1,20170611,20040308,19939,528,10,2
SO72675,2,20170611,20040408,19939,220,10,1
SO72681,1,20170611,20040513,25792,538,8,2
SO72681,2,20170611,20040527,25792,491,8,1
SO72684,3,20170611,20040512,11230,480,4,3
SO72684,2,20170611,20040402,11230,528,4,3
SO72684,1,20170611,20040216,11230,537,4,1
SO72651,3,20170611,20040320,17978,478,10,2
SO72651,2,20170611,20040520,17978,485,10,2
SO72651,4,20170611,20040527,17978,215,10,1
SO72651,1,20170611,20040223,17978,590,10,1
SO72678,1,20170611,20040429,19054,485,10,2
SO72680,1,20170611,20040417,24575,477,10,2
SO72691,2,20170611,20040213,12550,482,10,2
